,Unnamed: 0,nom,etablissement,Date,adresse,commune,prix,coordonnees
139,140,Loann Fourmental,Église Saint-Éphrem,Mercredi 17 Janvier : 19h00,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
140,141,Orchestre de Paris et Martin Fröst,Grande salle Pierre Boulez - Philharmonie de Paris,"Mercredi 17 Janvier : 20h00, Jeudi 18 Janvier : 20h00","221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
141,142,Quatuor Borodine,Salle des concerts - Cité de la Musique-Philharmonie,Mercredi 17 Janvier : 20h00,"221 rue Jean-JaurèsParis, France",Paris 19e,unknown,"(-4.408394, 48.403149)"
142,143,Berlioz : Symphonie fantastique,Maison de la Radio et de la Musique,Mercredi 17 Janvier : 20h00,"116 avenue du Président KennedyParis, France",Paris 16e,unknown,"(2.279529, 48.852149)"
143,144,Félicien Brut et Édouard Macarez,Le Bal Blomet,Mercredi 17 Janvier : 20h00,"33 rue BlometParis, France",Paris 15e,unknown,"(2.405873, 51.048338)"
144,145,Théo Ould,Café de la Danse,Mercredi 17 Janvier : 20h00,"5 passage Louis-PhilippeParis, France",Paris 11e,unknown,"(2.372934, 48.854058)"
145,146,Maha Zahid,Institut National des Jeunes Aveugles,Jeudi 18 Janvier : 13h00,"56 boulevard des InvalidesParis, France",Paris 7e,unknown,"(-0.755206, 48.060904)"
146,147,Elio di Tanna,Église Saint-Éphrem,Jeudi 18 Janvier : 19h30,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
147,148,Quatuor Belcea,Salle des concerts - Cité de la Musique-Philharmonie,Jeudi 18 Janvier : 20h00,"221 rue Jean-JaurèsParis, France",Paris 19e,unknown,"(-4.408394, 48.403149)"
148,149,Chœur de Grenelle,Église Saint-Roch,Jeudi 18 Janvier : 20h30,"296 rue Saint-HonoréParis, France",Paris 1er,unknown,"(55.455651, -21.294444)"
149,150,Quatuor Leonkoro,Amphithéâtre - Cité de la Musique-Philharmonie,Vendredi 19 Janvier : 18h30,"221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
150,151,Berlioz : Symphonie fantastique,Grande salle Pierre Boulez - Philharmonie de Paris,Vendredi 19 Janvier : 20h00,"221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
151,152,Quatuor Modigliani,Salle des concerts - Cité de la Musique-Philharmonie,Vendredi 19 Janvier : 20h00,"221 rue Jean-JaurèsParis, France",Paris 19e,unknown,"(-4.408394, 48.403149)"
152,153,Krzysztof Michalski,Église Saint-Éphrem,Vendredi 19 Janvier : 20h00,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
153,154,Orchestre Les Violons de France,Église de la Madeleine,"Vendredi 19 Janvier : 20h30, Mardi 23 Janvier : 20h30","Place de la MadeleineParis, France",Paris 8e,22-33 €,"(-0.547271, 47.447784)"
154,155,Marie Dumas,Église Saint-Pierre de Montmartre,Samedi 20 Janvier : 12h00,"2 rue du Mont-CenisParis, France",Paris 18e,unknown,"(2.341507, 48.886708)"
155,156,Empereur,Grande salle Pierre Boulez - Philharmonie de Paris,Samedi 20 Janvier : 15h00,"221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
156,157,Ensemble Beata Musica,Église évangélique de Paris-Luxembourg,Samedi 20 Janvier : 16h00,"58 rue MadameParis, France",Paris 6e,unknown,"(-0.548236, 44.878411)"
157,158,Chœur du cours Florent,Église de la Madeleine,Samedi 20 Janvier : 16h00,"Place de la MadeleineParis, France",Paris 8e,unknown,"(-0.547271, 47.447784)"
158,159,Pascal Mantin,Église Saint-Éphrem,Samedi 20 Janvier : 17h00,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
159,160,Requiem solaire,Théâtre de l'Aquarium - Cartoucherie,Samedi 20 Janvier : 18h00,"route du Champ de Manœuvre (navette cartoucherie gratuite)Paris, France",Paris 12e,unknown,"(2.450645, 48.835062)"
160,161,Romantiques allemands,Église réformée de Pentemont,Samedi 20 Janvier : 18h00,"106 rue de GrenelleParis, France",Paris 7e,unknown,"(-1.529022, 47.222933)"
161,162,Jasmina Kulaglich et Aurelienne Brauner,Conservatoire Rachmaninoff,Samedi 20 Janvier : 19h00,"26 avenue de New YorkParis, France",Paris 16e,unknown,"(2.295934, 48.863337)"
162,163,Mahler Chamber Orchestra et Yuja Wang ,Grande salle Pierre Boulez - Philharmonie de Paris,Samedi 20 Janvier : 20h00,"221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
163,164,Quatuor Jérusalem,Salle des concerts - Cité de la Musique-Philharmonie,Samedi 20 Janvier : 20h00,"221 rue Jean-JaurèsParis, France",Paris 19e,unknown,"(-4.408394, 48.403149)"
164,165,Bertrand Cervera,Église Saint-Germain-des-Prés,Samedi 20 Janvier : 20h30,"Place Saint-Germain des PrésParis, France",Paris 6e,unknown,"(2.333399, 48.854182)"
165,166,Orchestre Hélios et Glen Rouxel,Église de la Madeleine,Samedi 20 Janvier : 20h45,"Place de la MadeleineParis, France",Paris 8e,22-44 €,"(-0.547271, 47.447784)"
166,167,Quatuor Hanson,Théâtre des Champs-Élysées,Dimanche 21 Janvier : 11h00,"15 avenue MontaigneParis, France",Paris 8e,16-28 €,"(6.982606, 43.549211)"
167,169,Duo Y'voir,Cathédrale américaine,Dimanche 21 Janvier : 15h00,"23 avenue George VParis, France",Paris 8e,unknown,"(2.300939, 48.867508)"
168,170,Quatuor Hagen,Salle des concerts - Cité de la Musique-Philharmonie,Dimanche 21 Janvier : 16h00,"221 rue Jean-JaurèsParis, France",Paris 19e,unknown,"(-4.408394, 48.403149)"
169,171,Umberto Realino,Église Saint-Merry,Dimanche 21 Janvier : 16h00,"76 rue de la VerrerieParis, France",Paris 4e,unknown,"(-1.526774, 47.223715)"
170,172,Adrien Polycarpe,Église Saint-Éphrem,Dimanche 21 Janvier : 16h30,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
171,173,Patrick Delabre,Église Sainte-Marie,Dimanche 21 Janvier : 16h30,"2 rue de l'AbbayeParis, France",Antony,unknown,"(1.936976, 50.096045)"
172,174,"Sanae Rodière, Akie Kakehi, Marion Rodière et Akiko Takao",Église Notre-Dame-de-Compassion,Dimanche 21 Janvier : 16h30,"Place du Général-KoenigParis, France",Paris 17e,unknown,"(2.284212, 48.881029)"
173,175,Orchestre du campus d'Orsay,Campus d'Orsay - Amphithéâtre Henri Cartan,Dimanche 21 Janvier : 17h00,"598 rue André RivièreParis, France",Orsay,unknown,"(3.047278, 50.653435)"
174,176,Thomas Ospital,Église Saint-Eustache,Dimanche 21 Janvier : 17h00,"Rue du Jour Forum des HallesParis, France",Paris 1er,unknown,"(2.344672, 48.863765)"
175,177,Pierre Hamon,Église Saint-Pierre de Montmartre,Dimanche 21 Janvier : 18h00,"2 rue du Mont-CenisParis, France",Paris 18e,unknown,"(2.341507, 48.886708)"
176,178,Quatuor Modigliani et Quatuor Leonkoro,Grande salle Pierre Boulez - Philharmonie de Paris,Dimanche 21 Janvier : 19h00,"221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
177,179,Orchestre Paris Classik et Bertrand Cervera,Église Saint-Germain-des-Prés,Dimanche 21 Janvier : 20h30,"Place Saint-Germain des PrésParis, France",Paris 6e,unknown,"(2.333399, 48.854182)"
178,180,Natasha Kadyrova,Église Saint-Éphrem,Lundi 22 Janvier : 19h30,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
179,181,Royal Concertgebouw Orchestra et Emanuel Ax,Grande salle Pierre Boulez - Philharmonie de Paris,Lundi 22 Janvier : 20h00,"221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
180,183,"Mozart, mon amour",Salle Gaveau,Lundi 22 Janvier : 20h30,"45 rue La BoétieParis, France",Paris 8e,unknown,"(3.027637, 47.177018)"
181,184,Nouveaux Mondes,Grande salle Pierre Boulez - Philharmonie de Paris,Mardi 23 Janvier : 20h00,"221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
182,185,Valérie Aimard,Collège des Bernardins,Mercredi 24 Janvier : 12h30,"20 rue de PoissyParis, France",Paris 5e,unknown,"(2.395477, 48.882214)"
183,186,Adrien Polycarpe,Église Saint-Éphrem,"Mercredi 24 Janvier : 19h00, Mardi 30 Janvier : 19h30","17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
184,187,Airs et ensembles d'opéra,Opéra Garnier,Mercredi 24 Janvier : 20h00,"place de l'OpéraParis, France",Paris 9e,unknown,"(-0.199047, 49.27727)"
185,188,Orchestre de Paris et Daniil Trifonov,Grande salle Pierre Boulez - Philharmonie de Paris,"Mercredi 24 Janvier : 20h00, Jeudi 25 Janvier : 20h00","221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
186,189,Les Affranchi.e.s,ECUJE,Mercredi 24 Janvier : 20h00,"119 rue La FayetteParis, France",Paris 10e,unknown,"(2.622847, 43.22333)"
187,190,"L'art des études, rencontre entre l'artisanat européen et japonais",Musée Guimet,Mercredi 24 Janvier : 20h00,"6 place d'IénaParis, France",Paris 16e,unknown,"(6.989258, 43.701252)"
188,191,Gary Hoffman et David Selig,Église Saint-Paul de la Plaine,"Jeu 25 Janvier : 12h30, 20h00","29 rue du LandyParis, France",Saint-Denis,unknown,"(-3.728605, 48.23472)"
189,192,Pascal Gallet,Institut National des Jeunes Aveugles,Jeudi 25 Janvier : 13h00,"56 boulevard des InvalidesParis, France",Paris 7e,unknown,"(-0.755206, 48.060904)"
190,193,Carl Orff : Carmina Burana,Théâtre des Champs-Élysées,"Jeudi 25 Janvier : 19h30, Vendredi 26 Janvier : 19h30","15 avenue MontaigneParis, France",Paris 8e,unknown,"(6.982606, 43.549211)"
191,194,Elio di Tanna,Église Saint-Éphrem,Jeudi 25 Janvier : 19h30,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
192,195,Thomas Enhco et Vassilena Serafimova,Théâtre de l'Œuvre,Jeudi 25 Janvier : 20h00,"55 rue de ClichyParis, France",Paris 9e,unknown,"(0.243767, 48.376766)"
193,196,Cyrille Dubois et Tristan Raës,Amphithéâtre - Cité de la Musique-Philharmonie,Jeudi 25 Janvier : 20h00,"221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
194,197,David Lively et Busoni,Cathédrale Saint-Louis-des-Invalides - Hôtel National des Invalides,Jeudi 25 Janvier : 20h00,"129 rue de Grenelle Hôtel National des InvalidesParis, France",Paris 7e,unknown,"(4.662361, 46.614745)"
195,198,Orchestre philharmonique de Radio France et Renaud Capuçon,Grande salle Pierre Boulez - Philharmonie de Paris,Vendredi 26 Janvier : 20h00,"221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
196,199,"Mathieu Salama, Bruno Angé et Olivier Pelmoine",Espace Jules Vallès,Vendredi 26 Janvier : 20h00,"72 avenue Félix FaureParis, France",Paris 15e,unknown,"(2.285064, 48.840074)"
197,200,Maîtres de Notre-Dame,Auditorium Michel Laclotte - Musée du Louvre,Vendredi 26 Janvier : 20h00,"Entrée principale : Pyramide (cour Napoléon)Paris, France",Paris 1er,unknown,"(2.445701, 48.83407)"
198,201,Martin Beau,Église Saint-Éphrem,Vendredi 26 Janvier : 20h00,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
199,202,Orchestre Hélios et Glen Rouxel,Église de la Madeleine,Vendredi 26 Janvier : 20h45,"Place de la MadeleineParis, France",Paris 8e,22-44 €,"(-0.547271, 47.447784)"
200,203,Secret d'instrument,Musée de la Musique - Cité de la Musique-Philharmonie,Samedi 27 Janvier : 15h30,"221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
201,204,Antonin Bonnet et Krzysztof Michalski,Église Saint-Éphrem,Samedi 27 Janvier : 16h00,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
202,205,Ensemble Beata Musica,Église Sainte-Rosalie,Samedi 27 Janvier : 16h00,"50 boulevard Auguste-BlanquiParis, France",Paris 13e,unknown,"(2.349777, 48.829932)"
203,206,Pelléas etc.,Salle des concerts - Cité de la Musique-Philharmonie,"Samedi 27 Janvier : 20h00, Dimanche 28 Janvier : 16h00","221 rue Jean-JaurèsParis, France",Paris 19e,unknown,"(-4.408394, 48.403149)"
204,207,Quatuor Strada et Simon Zaoui,Le Studio - Philharmonie de Paris,Samedi 27 Janvier : 20h00,"221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
205,208,Orchestre Les Violons de France et Cécile Besnard,Église de la Madeleine,Samedi 27 Janvier : 20h00,"Place de la MadeleineParis, France",Paris 8e,22-33 €,"(-0.547271, 47.447784)"
206,209,L'invitation au voyage,Archives nationales,Samedi 27 Janvier : 20h00,"60 rue des Francs-Bourgeois Hôtel de SoubiseParis, France",Paris 3e,unknown,"(2.357272, 48.859963)"
207,210,"Joseph Pernoo, Claire Thirion et Karine Sélo",L'Accord Parfait,Samedi 27 Janvier : 20h00,"47 rue RameyParis, France",Paris 18e,unknown,"(2.405144, 51.048182)"
208,211,Orchestre Paris Classik et Bertrand Cervera,Église Saint-Germain-des-Prés,Samedi 27 Janvier : 20h30,"Place Saint-Germain des PrésParis, France",Paris 6e,unknown,"(2.333399, 48.854182)"
209,212,Ensemble vocal Largentière,Église Saint-Jean-Baptiste,Samedi 27 Janvier : 20h30,"1 rue du Docteur BergerParis, France",Sceaux,unknown,"(3.106757, 50.68358)"
210,213,Orchestre Hélios et Glen Rouxel,Église Saint-Louis-en-l'Île,Sam 27 Janvier : 20h45,"19 bis rue Saint-Louis-en-l'ÎleParis, France",Paris 4e,22-44 €,"(2.357978, 48.85127)"
211,214,"Joseph Pernoo, Vincent Penot, Claire Thirion et Karine Sélo",L'Accord Parfait,Dimanche 28 Janvier : 11h00,"47 rue RameyParis, France",Paris 18e,unknown,"(2.405144, 51.048182)"
212,215,Une après-midi avec Fauré,Musée de la Musique - Cité de la Musique-Philharmonie,"Dimanche 28 Janvier : 14h30, 15h30","221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
213,216,Jules Hemmi,Cathédrale américaine,Dimanche 28 Janvier : 15h00,"23 avenue George VParis, France",Paris 8e,unknown,"(2.300939, 48.867508)"
214,217,Concert inaugural - 1873,Salle Gaveau,Dimanche 28 Janvier : 16h00,"45 rue La BoétieParis, France",Paris 8e,unknown,"(3.027637, 47.177018)"
215,218,Nour Ayadi,La Scala Paris,Dimanche 28 Janvier : 16h00,"13 boulevard de StrasbourgParis, France",Paris 10e,unknown,"(-0.755206, 48.060904)"
216,219,Ensemble vocal Largentière,Église Saint-Jacques-du-Haut-Pas,Dimanche 28 Janvier : 16h00,"252 rue Saint-JacquesParis, France",Paris 5e,unknown,"(3.003728, 42.616596)"
217,220,Chœur de Grenelle,Église Saint-Ferdinand-des-Ternes,Dimanche 28 Janvier : 16h00,"25 rue d'ArmailléParis, France",Paris 17e,unknown,"(5.377779, 43.293437)"
218,221,Le Madrigal de Suresnes,Église Notre-Dame-de-Compassion,Dimanche 28 Janvier : 16h30,"Place du Général-KoenigParis, France",Paris 17e,unknown,"(2.284212, 48.881029)"
219,222,Evgeny Kissin,Théâtre des Champs-Élysées,Dimanche 28 Janvier : 17h00,"15 avenue MontaigneParis, France",Paris 8e,unknown,"(6.982606, 43.549211)"
220,223,Remi Masunaga,Église Saint-Éphrem,Dimanche 28 Janvier : 17h00,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
221,224,Baptiste-Florian Marle-Ouvrard,Église Saint-Eustache,Dimanche 28 Janvier : 17h00,"Rue du Jour Forum des HallesParis, France",Paris 1er,unknown,"(2.344672, 48.863765)"
222,225,Alice Ferrière et Nicolas Royez,Fondation de l'Allemagne – Maison Heinrich Heine - Cité Internationale Universitaire,Dim 28 Janvier : 17h00,"27 boulevard JourdanParis, France",Paris 14e,unknown,"(3.230885, 43.349328)"
223,226,Alexandra Bartfeld,Église Saint-Pierre de Montmartre,Dimanche 28 Janvier : 18h00,"2 rue du Mont-CenisParis, France",Paris 18e,unknown,"(2.341507, 48.886708)"
224,227,« Les Soldats » de Zimmermann,Grande salle Pierre Boulez - Philharmonie de Paris,Dimanche 28 Janvier : 19h00,"221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
225,228,Loann Fourmental,Église Saint-Éphrem,Lundi 29 Janvier : 19h30,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
226,230,Quatuor Cambini et Judith van Wanroij,Grand Salon du Musée de l'Armée - Musée de l'Armée,Lundi 29 Janvier : 20h00,"129 rue de GrenelleParis, France",Paris 7e,unknown,"(2.953683, 50.48805)"
227,231,Jenny Daviet et Alphonse Cemin,Athénée Théâtre Louis-Jouvet,Lundi 29 Janvier : 20h00,"7 rue Boudreau Square de l'Opéra Louis-JouvetParis, France",Paris 9e,24-31 €,"(2.329072, 48.87183)"
228,232,Yusif Eyvazov et Murad Adigezalzade,Salle Gaveau,Lundi 29 Janvier : 20h30,"45 rue La BoétieParis, France",Paris 8e,unknown,"(3.027637, 47.177018)"
229,233,Haendel : Aggripine,Auditorium Patrick Devedjian - La Seine Musicale,Mardi 30 Janvier : 19h30,"1 île SeguinParis, France",Boulogne-Billancourt,unknown,"(-1.658202, 48.12346)"
230,235,Valérie Aimard,Collège des Bernardins,Mercredi 31 Janvier : 12h30,"20 rue de PoissyParis, France",Paris 5e,unknown,"(2.395477, 48.882214)"
231,236,Martin Beau,Église Saint-Éphrem,Mercredi 31 Janvier : 19h30,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
232,237,"Sunwook Kim, Clara-Jumi Kang et Edgar Moreau",Théâtre des Champs-Élysées,Mercredi 31 Janvier : 20h00,"15 avenue MontaigneParis, France",Paris 8e,26-70 €,"(6.982606, 43.549211)"
233,238,Orchestre de Paris,Grande salle Pierre Boulez - Philharmonie de Paris,"Mercredi 31 Janvier : 20h00, Jeudi 1er Février : 20h00","221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
234,239,Teva Mazoyer,Église Saint-Éphrem,"Jeudi 1er Février : 17h30, Mardi 6 Février : 18h00","17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
235,240,« Alceste » de Lully,Théâtre des Champs-Élysées,Jeudi 1er Février : 19h30,"15 avenue MontaigneParis, France",Paris 8e,28-89 €,"(6.982606, 43.549211)"
236,241,Beethoven : Symphonie n°7,Maison de la Radio et de la Musique,Jeudi 1er Février : 20h00,"116 avenue du Président KennedyParis, France",Paris 16e,unknown,"(2.279529, 48.852149)"
237,242,Batailles et bruits de guerre,Cathédrale Saint-Louis-des-Invalides - Hôtel National des Invalides,Jeudi 1er Février : 20h00,"129 rue de Grenelle Hôtel National des InvalidesParis, France",Paris 7e,unknown,"(4.662361, 46.614745)"
238,243,Gershwin : Rhapsody in Blue,Auditorium Patrick Devedjian - La Seine Musicale,Jeudi 1er Février : 20h30,"1 île SeguinParis, France",Boulogne-Billancourt,unknown,"(-1.658202, 48.12346)"
239,244,Adrien Polycarpe,Église Saint-Éphrem,Vendredi 2 Février : 19h00,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
240,245,« Rinaldo » de Haendel,Théâtre des Champs-Élysées,Vendredi 2 Février : 19h30,"15 avenue MontaigneParis, France",Paris 8e,28-61 €,"(6.982606, 43.549211)"
241,246,Brahms : Un Requiem allemand,Grande salle Pierre Boulez - Philharmonie de Paris,Vendredi 2 Février : 20h00,"221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
242,247,Orchestre Hélios et Glen Rouxel,Église Saint-Germain-des-Prés,Vendredi 2 Février : 20h45,"Place Saint-Germain des PrésParis, France",Paris 6e,22-44 €,"(2.333399, 48.854182)"
243,248,Pascal Mantin,Église Saint-Éphrem,Samedi 3 Février : 16h30,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
244,249,Singin' in the Rain,Amphithéâtre - Cité de la Musique-Philharmonie,Samedi 3 Février : 18h00,"221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
245,250,Vous trouvez ça classique ? Concerto pour piano n°2 de Rachmaninov,Auditorium Patrick Devedjian - La Seine Musicale,Samedi 3 Février : 19h00,"1 île SeguinParis, France",Boulogne-Billancourt,unknown,"(-1.658202, 48.12346)"
246,251,Le violon de Beethoven,Opéra de Massy,Samedi 3 Février : 20h00,"1 place de FranceParis, France",Massy,unknown,"(2.386477, 48.883971)"
247,252,Orchestre Les Violons de France et Cécile Besnard,Église de la Madeleine,Samedi 3 Février : 20h00,"Place de la MadeleineParis, France",Paris 8e,22-33 €,"(-0.547271, 47.447784)"
248,253,Les frères Haydn,Église Saint-Roch,"Samedi 3 Février : 20h30, Dimanche 4 Février : 15h00","296 rue Saint-HonoréParis, France",Paris 1er,unknown,"(55.455651, -21.294444)"
249,254,Orchestre Hélios et Glen Rouxel,Église Saint-Germain-des-Prés,Samedi 3 Février : 20h45,"Place Saint-Germain des PrésParis, France",Paris 6e,22-44 €,"(2.333399, 48.854182)"
250,255,« Didon et Énée » de Purcell,Théâtre des Champs-Élysées,Dimanche 4 Février : 11h00,"15 avenue MontaigneParis, France",Paris 8e,16-28 €,"(6.982606, 43.549211)"
251,256,Ludwig m'a chanté,Théâtre de l'Aquarium - Cartoucherie,Dimanche 4 Février : 15h00,"route du Champ de Manœuvre (navette cartoucherie gratuite)Paris, France",Paris 12e,13-24 €,"(2.450645, 48.835062)"
252,257,Jorge Garcia Herranz,Cathédrale américaine,Dimanche 4 Février : 15h00,"23 avenue George VParis, France",Paris 8e,unknown,"(2.300939, 48.867508)"
253,258,Haydn : Les Sept Dernières Paroles du Christ en Croix,Grande salle Pierre Boulez - Philharmonie de Paris,Dimanche 4 Février : 16h00,"221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
254,259,Natasha Kadyrova et Marina Kolomitceva,Église Saint-Éphrem,Dimanche 4 Février : 16h00,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
255,260,Orchestre de l'Académie de l'île Saint-Louis,Église Saint-Louis-en-l'Île,Dim 4 Février : 16h00,"19 bis rue Saint-Louis-en-l'ÎleParis, France",Paris 4e,unknown,"(2.357978, 48.85127)"
256,261,Musiques de Couronnement,Campus d'Orsay - Amphithéâtre Henri Cartan,Dimanche 4 Février : 16h00,"598 rue André RivièreParis, France",Orsay,unknown,"(3.047278, 50.653435)"
257,262,Ensemble Beata Musica,Hôpital Tenon,Dimanche 4 Février : 16h00,"4 rue de la ChineParis, France",Paris 20e,unknown,"(-1.140239, 46.171053)"
258,263,Umberto Realino,Chapelle de l'Agneau de Dieu,Dimanche 4 Février : 17h00,"2 place Henri-FrenayParis, France",Paris 12e,unknown,"(2.37749, 48.844629)"
259,264,Chœur de la Cathédrale américaine et Andrew Dewar,Cathédrale américaine,Dimanche 4 Février : 18h00,"23 avenue George VParis, France",Paris 8e,unknown,"(2.300939, 48.867508)"
260,265,Olivier Schmitt,Église Saint-Pierre de Montmartre,Dimanche 4 Février : 18h00,"2 rue du Mont-CenisParis, France",Paris 18e,unknown,"(2.341507, 48.886708)"
261,266,« Don Giovanni » de Mozart,Théâtre des Champs-Élysées,Lundi 5 Février : 19h30,"15 avenue MontaigneParis, France",Paris 8e,unknown,"(6.982606, 43.549211)"
262,267,Loann Fourmental,Église Saint-Éphrem,Lundi 5 Février : 19h30,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
263,268,Cuarteto Chagall et Angélica Rodríguez,Athénée Théâtre Louis-Jouvet,Lundi 5 Février : 20h00,"7 rue Boudreau Square de l'Opéra Louis-JouvetParis, France",Paris 9e,15-31 €,"(2.329072, 48.87183)"
264,269,Orchestre national du Capitole de Toulouse,Grande salle Pierre Boulez - Philharmonie de Paris,Lundi 5 Février : 20h00,"221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
265,270,Elisabeth Leonskaja,Grande salle Pierre Boulez - Philharmonie de Paris,Mardi 6 Février : 20h00,"221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
266,271,"Sonia Wieder-Atherton, Amaryllis Billet et Françoise Rivalland",Auditorium Patrick Devedjian - La Seine Musicale,Mardi 6 Février : 20h00,"1 île SeguinParis, France",Boulogne-Billancourt,unknown,"(-1.658202, 48.12346)"
267,272,Orchestre Les Violons de France,Église de la Madeleine,Mercredi 7 Février : 19h30,"Place de la MadeleineParis, France",Paris 8e,22-33 €,"(-0.547271, 47.447784)"
268,273,Orchestre de chambre de Paris et Christian Tetzlaff,Théâtre des Champs-Élysées,Mercredi 7 Février : 20h00,"15 avenue MontaigneParis, France",Paris 8e,15-52 €,"(6.982606, 43.549211)"
269,274,Orchestre de Paris et Nina Stemme,Grande salle Pierre Boulez - Philharmonie de Paris,"Mercredi 7 Février : 20h00, Jeudi 8 Février : 20h00","221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
270,275,« Didon et Énée » de Purcell / « Jephté » de Carissimi,Théâtre des Champs-Élysées,Jeudi 8 Février : 19h30,"15 avenue MontaigneParis, France",Paris 8e,unknown,"(6.982606, 43.549211)"
271,276,Maxime Sauze,Église Saint-Éphrem,Jeudi 8 Février : 19h30,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
272,277,Chœur de Grenelle,Église Saint-Roch,Jeudi 8 Février : 20h30,"296 rue Saint-HonoréParis, France",Paris 1er,unknown,"(55.455651, -21.294444)"
273,278,Teva Mazoyer,Église Saint-Éphrem,Vendredi 9 Février : 19h30,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
274,279,Ballades musicales,Grande salle Pierre Boulez - Philharmonie de Paris,Samedi 10 Février : 15h00,"221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
275,280,Adrien Polycarpe,Église Saint-Éphrem,"Samedi 10 Février : 16h30, Mardi 13 Février : 19h00","17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
276,281,Gautier Capuçon et Daniil Trifonov,Grande salle Pierre Boulez - Philharmonie de Paris,Samedi 10 Février : 20h00,"221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
277,282,Orchestre Les Violons de France et Cécile Besnard,Église de la Madeleine,Samedi 10 Février : 20h00,"Place de la MadeleineParis, France",Paris 8e,22-33 €,"(-0.547271, 47.447784)"
278,283,Le Monde de Ravel,Auditorium Patrick Devedjian - La Seine Musicale,Samedi 10 Février : 20h30,"1 île SeguinParis, France",Boulogne-Billancourt,unknown,"(-1.658202, 48.12346)"
279,284,Orchestre Hélios et Glen Rouxel,Église Saint-Germain-des-Prés,Samedi 10 Février : 20h45,"Place Saint-Germain des PrésParis, France",Paris 6e,22-44 €,"(2.333399, 48.854182)"
